ID,present,WC_bio1,WC_bio12,ER_climaticMoistureIndex,ER_topoWet,lon,lat
623,1,8.5,885,-0.05999999865889549,10.930000305175781,-76.55247,42.52007
624,1,8.100000381469727,1071,0.14000000059604645,12.75,-75.9342,43.1746
625,1,10.600000381469727,972,-0.07000000029802322,13.180000305175781,-83.3668,39.823
626,1,9.300000190734863,999,-0.009999999776482582,12.5,-82.6858,40.4765
627,1,9,988,-0,12.630000114440918,-80.6654,41.3882
628,1,4.599999904632568,903,0.15000000596046448,13.1899995803833,-80,46.28333
629,1,4.599999904632568,924,0.17000000178813934,12.699999809265137,-79.8,46.2
630,1,8.199999809265137,892,-0.05999999865889549,10.680000305175781,-76.52094,42.42542
631,1,5.900000095367432,857,0.05999999865889549,12.0600004196167,-75.7944,45.3631
632,1,5.900000095367432,863,0.07000000029802322,11.720000267028809,-75.7333,45.433299999056906
633,1,8.199999809265137,1063,0.14000000059604645,12.970000267028809,-76.0054,43.21847
634,1,8.199999809265137,1115,0.14000000059604645,10.90999984741211,-80.145984,41.64417699906305
635,1,13.399999618530273,1032,-0.11999999731779099,13.600000381469727,-95.17008262986229,37.91610842659555
636,1,7.5,905,0.05000000074505806,12.960000038146973,-80.2667,43.25
637,1,8.399999618530273,966,0.10999999940395355,14.5,-80.27108,42.58923
638,1,6.099999904632568,907,0.18000000715255737,13.180000305175781,-81.25,44.91666
639,1,6,892,0.07000000029802322,11.270000457763672,-80.1666,44.38333
640,1,8.899999618530273,906,0.009999999776482582,13.529999732971191,-86.19473463201025,42.64370485766042
641,1,7,1151,0.1899999976158142,10.069999694824219,-78.84987859350528,42.024208602887256
642,1,5.599999904632568,815,0,12.380000114440918,-76.2564,45.425
643,1,8.300000190734863,1103,0.14000000059604645,11.609999656677246,-80.17226712666388,41.68236305925751
644,1,8.199999809265137,892,-0.05999999865889549,10.680000305175781,-76.5095,42.4381
645,1,6.5,1003,0.20000000298023224,13.699999809265137,-81.299999,43.883333
646,1,9.800000190734863,871,-0.10000000149011612,14.15999984741211,-83.1123,41.3489
647,1,8.5,885,-0.05999999865889549,10.930000305175781,-76.564003,42.535599
648,1,6,994,0.1899999976158142,13.510000228881836,-80.88333,43.9
